Name,Level,IV_Attack,IV_Defense,IV_HP,CP
Silicobra,LV19.5,9,12,3,520
Silicobra,LV19,9,14,8,520
Silicobra,LV19,9,15,7,520
Silicobra,LV18.5,9,15,15,520
Silicobra,LV20,10,0,8,520
Silicobra,LV19.5,10,1,14,520
Silicobra,LV20,10,2,5,520
Silicobra,LV19.5,10,2,13,520
Silicobra,LV20,10,3,4,520
Silicobra,LV19.5,10,4,10,520
Silicobra,LV19.5,10,5,9,520
Silicobra,LV20,10,6,0,520
Silicobra,LV19.5,10,7,6,520
Silicobra,LV19,10,7,14,520
Silicobra,LV19.5,10,8,5,520
Silicobra,LV19,10,8,13,520
Silicobra,LV19.5,10,9,4,520
Silicobra,LV19,10,10,10,520
Silicobra,LV19,10,11,9,520
Silicobra,LV19,10,12,8,520
Silicobra,LV18.5,10,13,15,520
Silicobra,LV18.5,10,15,12,520
Silicobra,LV20,11,0,5,520
Silicobra,LV19.5,11,0,13,520
Silicobra,LV20,11,1,4,520
Silicobra,LV19.5,11,2,10,520
Silicobra,LV20,11,4,0,520
Silicobra,LV19.5,11,5,6,520
Silicobra,LV19,11,5,14,520
Silicobra,LV19.5,11,6,5,520
Silicobra,LV19,11,8,10,520
Silicobra,LV19,11,9,9,520
Silicobra,LV19.5,11,10,0,520
Silicobra,LV19,11,12,5,520
Silicobra,LV18.5,11,12,13,520
Silicobra,LV19,11,13,4,520
Silicobra,LV18.5,11,13,12,520
Silicobra,LV19,11,14,3,520
Silicobra,LV18.5,11,14,11,520
Silicobra,LV19,11,15,2,520
Silicobra,LV19.5,12,0,10,520
Silicobra,LV19.5,12,1,9,520
Silicobra,LV20,12,2,0,520
Silicobra,LV19.5,12,3,6,520
Silicobra,LV19,12,3,14,520
Silicobra,LV19.5,12,4,5,520
Silicobra,LV19,12,6,10,520
Silicobra,LV19.5,12,7,1,520
Silicobra,LV19,12,7,9,520
Silicobra,LV19.5,12,8,0,520
Silicobra,LV19,12,9,6,520
Silicobra,LV19,12,10,5,520
Silicobra,LV18.5,12,10,13,520
Silicobra,LV19,12,11,4,520
Silicobra,LV18.5,12,11,12,520
Silicobra,LV18.5,12,14,8,520
Silicobra,LV18.5,12,15,7,520
Silicobra,LV20,13,0,0,520
Silicobra,LV19.5,13,1,6,520
Silicobra,LV19,13,1,14,520
Silicobra,LV19.5,13,2,5,520
Silicobra,LV19,13,4,10,520
Silicobra,LV19.5,13,5,1,520
Silicobra,LV19.5,13,6,0,520
Silicobra,LV19,13,7,6,520
Silicobra,LV18.5,13,7,14,520
Silicobra,LV19,13,8,5,520
Silicobra,LV18.5,13,8,13,520
Silicobra,LV19,13,9,4,520
Silicobra,LV18.5,13,11,9,520
Silicobra,LV19,13,12,0,520
Silicobra,LV18.5,13,12,8,520
Silicobra,LV18.5,13,13,7,520
Silicobra,LV18,13,13,15,520
Silicobra,LV18,13,14,14,520
Silicobra,LV19.5,14,0,5,520
Silicobra,LV19,14,0,13,520
Silicobra,LV19,14,2,10,520
Silicobra,LV19.5,14,3,1,520
Silicobra,LV19.5,14,4,0,520
Silicobra,LV19,14,5,6,520
Silicobra,LV18.5,14,5,14,520
Silicobra,LV19,14,6,5,520
Silicobra,LV18.5,14,6,13,520
Silicobra,LV18.5,14,9,9,520
Silicobra,LV19,14,10,0,520
Silicobra,LV18.5,14,10,8,520
Silicobra,LV18,14,11,15,520
Silicobra,LV18.5,14,13,4,520
Silicobra,LV18.5,14,14,3,520
Silicobra,LV18,14,14,11,520
Silicobra,LV18.5,14,15,2,520
Silicobra,LV18,14,15,10,520
Silicobra,LV19,15,0,10,520
Silicobra,LV19.5,15,1,1,520
Silicobra,LV19,15,1,9,520
Silicobra,LV19.5,15,2,0,520
Silicobra,LV19,15,3,6,520
Silicobra,LV18.5,15,3,14,520
Silicobra,LV19,15,4,5,520
Silicobra,LV18.5,15,4,13,520
Silicobra,LV19,15,7,1,520
Silicobra,LV18.5,15,7,9,520
Silicobra,LV19,15,8,0,520
Silicobra,LV18.5,15,8,8,520
Silicobra,LV18,15,9,15,520
Silicobra,LV18.5,15,11,4,520
Silicobra,LV18.5,15,12,3,520
Silicobra,LV18,15,12,11,520
Silicobra,LV18.5,15,13,2,520
Silicobra,LV18,15,13,10,520
