Name,Level,IV_Attack,IV_Defense,IV_HP,CP
Flittle,LV29.5,2,15,12,520
Flittle,LV39,3,0,0,520
Flittle,LV38,3,0,3,520
Flittle,LV36.5,3,0,8,520
Flittle,LV35,3,0,13,520
Flittle,LV34.5,3,0,15,520
Flittle,LV38.5,3,1,0,520
Flittle,LV37.5,3,1,3,520
Flittle,LV36.5,3,1,6,520
Flittle,LV36,3,1,8,520
Flittle,LV35,3,1,11,520
Flittle,LV34.5,3,1,13,520
Flittle,LV37,3,2,3,520
Flittle,LV36,3,2,6,520
Flittle,LV34.5,3,2,11,520
Flittle,LV34,3,2,13,520
Flittle,LV37,3,3,1,520
Flittle,LV35.5,3,3,6,520
Flittle,LV34,3,3,11,520
Flittle,LV33.5,3,3,13,520
Flittle,LV36.5,3,4,1,520
Flittle,LV35,3,4,6,520
Flittle,LV33.5,3,4,11,520
Flittle,LV33,3,4,13,520
Flittle,LV36,3,5,1,520
Flittle,LV34.5,3,5,6,520
Flittle,LV33,3,5,11,520
Flittle,LV32.5,3,5,13,520
Flittle,LV35.5,3,6,1,520
Flittle,LV34,3,6,6,520
Flittle,LV32.5,3,6,11,520
Flittle,LV32,3,6,13,520
Flittle,LV31.5,3,6,15,520
Flittle,LV35,3,7,1,520
Flittle,LV33.5,3,7,6,520
Flittle,LV31.5,3,7,13,520
Flittle,LV31,3,7,15,520
Flittle,LV34.5,3,8,1,520
Flittle,LV33,3,8,6,520
Flittle,LV32.5,3,8,8,520
Flittle,LV30.5,3,8,15,520
Flittle,LV33.5,3,9,3,520
Flittle,LV32,3,9,8,520
Flittle,LV33,3,10,3,520
Flittle,LV31.5,3,10,8,520
Flittle,LV31,3,10,10,520
Flittle,LV30.5,3,10,12,520
Flittle,LV33.5,3,11,0,520
Flittle,LV32.5,3,11,3,520
Flittle,LV32,3,11,5,520
Flittle,LV30,3,11,12,520
Flittle,LV33,3,12,0,520
Flittle,LV31.5,3,12,5,520
Flittle,LV31,3,12,7,520
Flittle,LV32,3,13,2,520
Flittle,LV30.5,3,13,7,520
Flittle,LV30,3,13,9,520
Flittle,LV29.5,3,13,13,520
Flittle,LV31,3,14,4,520
Flittle,LV29,3,14,15,520
Flittle,LV31.5,3,15,1,520
Flittle,LV30,3,15,6,520
Flittle,LV36.5,4,0,6,520
Flittle,LV35,4,0,11,520
Flittle,LV37.5,4,1,1,520
Flittle,LV36.5,4,1,4,520
Flittle,LV35,4,1,9,520
Flittle,LV34.5,4,1,11,520
Flittle,LV37,4,2,1,520
Flittle,LV36,4,2,4,520
Flittle,LV34.5,4,2,9,520
Flittle,LV36.5,4,3,1,520
Flittle,LV35.5,4,3,4,520
Flittle,LV34,4,3,9,520
Flittle,LV35,4,4,4,520
Flittle,LV33.5,4,4,9,520
Flittle,LV34.5,4,5,4,520
Flittle,LV33,4,5,9,520
Flittle,LV32.5,4,5,11,520
Flittle,LV34,4,6,4,520
Flittle,LV32.5,4,6,9,520
Flittle,LV32,4,6,11,520
Flittle,LV33.5,4,7,4,520
Flittle,LV32,4,7,9,520
Flittle,LV31.5,4,7,11,520
Flittle,LV31,4,7,13,520
Flittle,LV30.5,4,7,15,520
Flittle,LV34,4,8,1,520
Flittle,LV33,4,8,4,520
Flittle,LV32.5,4,8,6,520
Flittle,LV31,4,8,11,520
Flittle,LV30.5,4,8,13,520
Flittle,LV30,4,8,15,520
Flittle,LV33.5,4,9,1,520
Flittle,LV32,4,9,6,520
Flittle,LV33,4,10,1,520
Flittle,LV31.5,4,10,6,520
Flittle,LV31,4,10,8,520
Flittle,LV32,4,11,3,520
Flittle,LV30.5,4,11,8,520
Flittle,LV30,4,11,10,520
Flittle,LV29.5,4,11,14,520
Flittle,LV32.5,4,12,0,520
Flittle,LV31.5,4,12,3,520
Flittle,LV31,4,12,5,520
Flittle,LV32,4,13,0,520
Flittle,LV30.5,4,13,5,520
Flittle,LV30,4,13,7,520
Flittle,LV31,4,14,2,520
Flittle,LV29.5,4,14,9,520
Flittle,LV29,4,14,13,520
Flittle,LV30,4,15,4,520
Flittle,LV37.5,5,0,1,520
Flittle,LV36.5,5,0,4,520
Flittle,LV35,5,0,9,520
Flittle,LV36,5,1,4,520
Flittle,LV35,5,1,7,520
Flittle,LV34.5,5,1,9,520
Flittle,LV33,5,1,14,520
Flittle,LV36,5,2,2,520
Flittle,LV34.5,5,2,7,520
Flittle,LV32.5,5,2,14,520
Flittle,LV35.5,5,3,2,520
Flittle,LV34,5,3,7,520
Flittle,LV32,5,3,14,520
Flittle,LV35,5,4,2,520
Flittle,LV33.5,5,4,7,520
Flittle,LV31.5,5,4,14,520
Flittle,LV34.5,5,5,2,520
Flittle,LV33,5,5,7,520
Flittle,LV34,5,6,2,520
Flittle,LV32.5,5,6,7,520
Flittle,LV32,5,6,9,520
Flittle,LV33.5,5,7,2,520
Flittle,LV32,5,7,7,520
Flittle,LV31.5,5,7,9,520
Flittle,LV31,5,7,11,520
Flittle,LV33,5,8,2,520
Flittle,LV32.5,5,8,4,520
Flittle,LV31,5,8,9,520
Flittle,LV30.5,5,8,11,520
Flittle,LV30,5,8,13,520
Flittle,LV32,5,9,4,520
Flittle,LV30,5,9,11,520
Flittle,LV29.5,5,9,15,520
Flittle,LV32.5,5,10,1,520
Flittle,LV31,5,10,6,520
Flittle,LV32,5,11,1,520
Flittle,LV30,5,11,8,520
Flittle,LV31,5,12,3,520
Flittle,LV29.5,5,12,10,520
Flittle,LV29,5,12,14,520
Flittle,LV31.5,5,13,0,520
Flittle,LV30,5,13,5,520
Flittle,LV31,5,14,0,520
Flittle,LV30.5,5,14,2,520
Flittle,LV29.5,5,14,7,520
Flittle,LV29,5,14,11,520
Flittle,LV28.5,5,14,15,520
Flittle,LV30,5,15,2,520
Flittle,LV36.5,6,0,2,520
Flittle,LV35,6,0,7,520
Flittle,LV33.5,6,0,12,520
Flittle,LV33,6,0,14,520
Flittle,LV36,6,1,2,520
Flittle,LV35,6,1,5,520
Flittle,LV34.5,6,1,7,520
Flittle,LV33,6,1,12,520
Flittle,LV32.5,6,1,14,520
Flittle,LV35.5,6,2,2,520
Flittle,LV34.5,6,2,5,520
Flittle,LV32.5,6,2,12,520
Flittle,LV32,6,2,14,520
Flittle,LV35.5,6,3,0,520
Flittle,LV34,6,3,5,520
Flittle,LV32,6,3,12,520
Flittle,LV31.5,6,3,14,520
Flittle,LV35,6,4,0,520
Flittle,LV33.5,6,4,5,520
Flittle,LV31.5,6,4,12,520
Flittle,LV31,6,4,14,520
Flittle,LV34.5,6,5,0,520
Flittle,LV33,6,5,5,520
Flittle,LV31,6,5,12,520
Flittle,LV30.5,6,5,14,520
Flittle,LV34,6,6,0,520
Flittle,LV32.5,6,6,5,520
Flittle,LV32,6,6,7,520
Flittle,LV33,6,7,2,520
Flittle,LV31.5,6,7,7,520
Flittle,LV32.5,6,8,2,520
Flittle,LV31,6,8,7,520
Flittle,LV30.5,6,8,9,520
Flittle,LV30,6,8,11,520
Flittle,LV32,6,9,2,520
Flittle,LV31.5,6,9,4,520
Flittle,LV30,6,9,9,520
Flittle,LV29.5,6,9,13,520
Flittle,LV31,6,10,4,520
Flittle,LV31.5,6,11,1,520
Flittle,LV30,6,11,6,520
Flittle,LV31,6,12,1,520
Flittle,LV29.5,6,12,8,520
Flittle,LV29,6,12,12,520
Flittle,LV30,6,13,3,520
Flittle,LV30.5,6,14,0,520
Flittle,LV29,6,14,9,520
Flittle,LV28.5,6,14,13,520
Flittle,LV35,7,0,5,520
Flittle,LV33.5,7,0,10,520
Flittle,LV33,7,0,12,520
Flittle,LV36,7,1,0,520
Flittle,LV34.5,7,1,5,520
Flittle,LV33,7,1,10,520
Flittle,LV32.5,7,1,12,520
Flittle,LV35.5,7,2,0,520
Flittle,LV34.5,7,2,3,520
Flittle,LV34,7,2,5,520
Flittle,LV32.5,7,2,10,520
Flittle,LV32,7,2,12,520
Flittle,LV35,7,3,0,520
Flittle,LV34,7,3,3,520
Flittle,LV32,7,3,10,520
Flittle,LV31.5,7,3,12,520
Flittle,LV34.5,7,4,0,520
Flittle,LV33.5,7,4,3,520
Flittle,LV31.5,7,4,10,520
Flittle,LV31,7,4,12,520
Flittle,LV30.5,7,4,14,520
Flittle,LV34,7,5,0,520
Flittle,LV33,7,5,3,520
Flittle,LV32.5,7,5,5,520
Flittle,LV31,7,5,10,520
Flittle,LV30.5,7,5,12,520
Flittle,LV30,7,5,14,520
Flittle,LV33.5,7,6,0,520
Flittle,LV32,7,6,5,520
Flittle,LV30,7,6,12,520
Flittle,LV33,7,7,0,520
Flittle,LV31.5,7,7,5,520
Flittle,LV31,7,7,7,520
Flittle,LV32.5,7,8,0,520
Flittle,LV31,7,8,5,520
Flittle,LV30.5,7,8,7,520
Flittle,LV30,7,8,9,520
Flittle,LV31.5,7,9,2,520
Flittle,LV30,7,9,7,520
Flittle,LV29.5,7,9,11,520
Flittle,LV29,7,9,15,520
Flittle,LV31,7,10,2,520
Flittle,LV30.5,7,10,4,520
Flittle,LV29,7,10,13,520
Flittle,LV30,7,11,4,520
Flittle,LV30.5,7,12,1,520
Flittle,LV29,7,12,10,520
Flittle,LV28.5,7,12,14,520
Flittle,LV30,7,14,0,520
Flittle,LV29,7,14,7,520
Flittle,LV28.5,7,14,11,520
Flittle,LV28,7,14,15,520
Flittle,LV29.5,7,15,2,520
Flittle,LV36,8,0,0,520
Flittle,LV35,8,0,3,520
Flittle,LV33.5,8,0,8,520
Flittle,LV33,8,0,10,520
Flittle,LV35.5,8,1,0,520
Flittle,LV34.5,8,1,3,520
Flittle,LV33,8,1,8,520
Flittle,LV32.5,8,1,10,520
Flittle,LV34,8,2,3,520
Flittle,LV32.5,8,2,8,520
Flittle,LV32,8,2,10,520
Flittle,LV33.5,8,3,3,520
Flittle,LV32,8,3,8,520
Flittle,LV31.5,8,3,10,520
Flittle,LV33,8,4,3,520
Flittle,LV31.5,8,4,8,520
Flittle,LV31,8,4,10,520
Flittle,LV32.5,8,5,3,520
Flittle,LV31,8,5,8,520
Flittle,LV30.5,8,5,10,520
Flittle,LV30,8,5,12,520
Flittle,LV32,8,6,3,520
Flittle,LV30,8,6,10,520
Flittle,LV29.5,8,6,14,520
Flittle,LV32.5,8,7,0,520
Flittle,LV31.5,8,7,3,520
Flittle,LV31,8,7,5,520
Flittle,LV32,8,8,0,520
Flittle,LV30.5,8,8,5,520
Flittle,LV30,8,8,7,520
Flittle,LV31.5,8,9,0,520
Flittle,LV29.5,8,9,9,520
Flittle,LV29,8,9,13,520
Flittle,LV30.5,8,10,2,520
Flittle,LV29,8,10,11,520
Flittle,LV28.5,8,10,15,520
Flittle,LV29.5,8,11,6,520
Flittle,LV30,8,12,1,520
Flittle,LV29,8,12,8,520
Flittle,LV28.5,8,12,12,520
Flittle,LV29.5,8,13,3,520
Flittle,LV29,8,14,5,520
Flittle,LV28.5,8,14,9,520
Flittle,LV28,8,14,13,520
Flittle,LV29.5,8,15,0,520
Flittle,LV34.5,9,0,3,520
Flittle,LV33,9,0,8,520
Flittle,LV34.5,9,1,1,520
Flittle,LV33,9,1,6,520
Flittle,LV32.5,9,1,8,520
Flittle,LV34,9,2,1,520
Flittle,LV32.5,9,2,6,520
Flittle,LV32,9,2,8,520
Flittle,LV33.5,9,3,1,520
Flittle,LV32,9,3,6,520
Flittle,LV31.5,9,3,8,520
Flittle,LV33,9,4,1,520
Flittle,LV31.5,9,4,6,520
Flittle,LV31,9,4,8,520
Flittle,LV32.5,9,5,1,520
Flittle,LV30.5,9,5,8,520
Flittle,LV30,9,5,10,520
Flittle,LV31.5,9,6,3,520
Flittle,LV30,9,6,8,520
Flittle,LV29.5,9,6,12,520
Flittle,LV31,9,7,3,520
Flittle,LV29,9,7,14,520
Flittle,LV30.5,9,8,3,520
Flittle,LV30,9,8,5,520
Flittle,LV31,9,9,0,520
Flittle,LV29.5,9,9,7,520
Flittle,LV29,9,9,11,520
Flittle,LV28.5,9,9,15,520
Flittle,LV30.5,9,10,0,520
Flittle,LV30,9,10,2,520
Flittle,LV29,9,10,9,520
Flittle,LV28.5,9,10,13,520
Flittle,LV29.5,9,11,4,520
Flittle,LV29,9,12,6,520
Flittle,LV28.5,9,12,10,520
Flittle,LV28,9,12,14,520
Flittle,LV29.5,9,13,1,520
Flittle,LV29,9,14,3,520
Flittle,LV28.5,9,14,7,520
Flittle,LV28,9,14,11,520
Flittle,LV27.5,9,14,15,520
Flittle,LV34.5,10,0,1,520
Flittle,LV33,10,0,6,520
Flittle,LV30.5,10,0,15,520
Flittle,LV34,10,1,1,520
Flittle,LV32.5,10,1,6,520
Flittle,LV30,10,1,15,520
Flittle,LV33.5,10,2,1,520
Flittle,LV32,10,2,6,520
Flittle,LV33,10,3,1,520
Flittle,LV31.5,10,3,6,520
Flittle,LV32.5,10,4,1,520
Flittle,LV31,10,4,6,520
Flittle,LV30.5,10,4,8,520
Flittle,LV32,10,5,1,520
Flittle,LV30.5,10,5,6,520
Flittle,LV30,10,5,8,520
Flittle,LV31.5,10,6,1,520
Flittle,LV29.5,10,6,10,520
Flittle,LV29,10,6,14,520
Flittle,LV30.5,10,7,3,520
Flittle,LV29,10,7,12,520
Flittle,LV30,10,8,3,520
Flittle,LV30.5,10,9,0,520
Flittle,LV29.5,10,9,5,520
Flittle,LV29,10,9,9,520
Flittle,LV30,10,10,0,520
Flittle,LV28.5,10,10,11,520
Flittle,LV28,10,10,15,520
Flittle,LV29.5,10,11,2,520
Flittle,LV28.5,10,12,8,520
Flittle,LV28,10,12,12,520
Flittle,LV28.5,10,14,5,520
Flittle,LV28,10,14,9,520
Flittle,LV27.5,10,14,13,520
Flittle,LV29,10,15,0,520
Flittle,LV34,11,0,1,520
Flittle,LV33,11,0,4,520
Flittle,LV32.5,11,0,6,520
Flittle,LV30.5,11,0,13,520
Flittle,LV30,11,0,15,520
Flittle,LV33.5,11,1,1,520
Flittle,LV32.5,11,1,4,520
Flittle,LV32,11,1,6,520
Flittle,LV30,11,1,13,520
Flittle,LV32,11,2,4,520
Flittle,LV31.5,11,2,6,520
Flittle,LV29.5,11,2,15,520
Flittle,LV31.5,11,3,4,520
Flittle,LV31,11,3,6,520
Flittle,LV31,11,4,4,520
Flittle,LV30.5,11,4,6,520
Flittle,LV31.5,11,5,1,520
Flittle,LV30,11,5,6,520
Flittle,LV31,11,6,1,520
Flittle,LV29.5,11,6,8,520
Flittle,LV29,11,6,12,520
Flittle,LV30.5,11,7,1,520
Flittle,LV30,11,7,3,520
Flittle,LV29,11,7,10,520
Flittle,LV28.5,11,7,14,520
Flittle,LV29.5,11,8,5,520
Flittle,LV29,11,9,7,520
Flittle,LV28.5,11,9,11,520
Flittle,LV28,11,9,15,520
Flittle,LV28.5,11,10,9,520
Flittle,LV28,11,10,13,520
Flittle,LV29,11,11,4,520
Flittle,LV28.5,11,12,6,520
Flittle,LV28,11,12,10,520
Flittle,LV27.5,11,12,14,520
Flittle,LV29,11,13,1,520
Flittle,LV28.5,11,14,3,520
Flittle,LV28,11,14,7,520
Flittle,LV27.5,11,14,11,520
Flittle,LV27,11,14,15,520
Flittle,LV32.5,12,0,4,520
Flittle,LV30.5,12,0,11,520
Flittle,LV30,12,0,13,520
Flittle,LV32,12,1,4,520
Flittle,LV30,12,1,11,520
Flittle,LV29.5,12,1,15,520
Flittle,LV31.5,12,2,4,520
Flittle,LV29.5,12,2,13,520
Flittle,LV31,12,3,4,520
Flittle,LV30.5,12,3,6,520
Flittle,LV30.5,12,4,4,520
Flittle,LV30,12,4,6,520
Flittle,LV29.5,12,5,8,520
Flittle,LV30.5,12,6,1,520
Flittle,LV29.5,12,6,6,520
Flittle,LV29,12,6,10,520
Flittle,LV28.5,12,6,14,520
Flittle,LV30,12,7,1,520
Flittle,LV28.5,12,7,12,520
Flittle,LV29.5,12,8,3,520
Flittle,LV29,12,9,5,520
Flittle,LV28.5,12,9,9,520
Flittle,LV28,12,9,13,520
Flittle,LV29.5,12,10,0,520
Flittle,LV29,12,11,2,520
Flittle,LV28,12,12,8,520
Flittle,LV27.5,12,12,12,520
Flittle,LV28.5,12,13,3,520
Flittle,LV28,12,14,5,520
Flittle,LV27.5,12,14,9,520
Flittle,LV27,12,14,13,520
Flittle,LV28.5,12,15,0,520
Flittle,LV32,13,0,4,520
Flittle,LV30,13,0,11,520
Flittle,LV29.5,13,0,15,520
Flittle,LV31.5,13,1,4,520
Flittle,LV29.5,13,1,13,520
Flittle,LV31,13,2,4,520
Flittle,LV29,13,2,15,520
Flittle,LV30.5,13,3,4,520
Flittle,LV30,13,4,4,520
Flittle,LV29.5,13,5,6,520
Flittle,LV30,13,6,1,520
Flittle,LV29,13,6,8,520
Flittle,LV28.5,13,6,12,520
Flittle,LV29,13,8,5,520
Flittle,LV28.5,13,9,7,520
Flittle,LV28,13,9,11,520
Flittle,LV27.5,13,9,15,520
Flittle,LV28.5,13,11,4,520
Flittle,LV27.5,13,11,12,520
Flittle,LV27.5,13,12,10,520
Flittle,LV28.5,13,13,1,520
Flittle,LV27,13,13,13,520
Flittle,LV27.5,13,14,7,520
Flittle,LV28,13,15,2,520
Flittle,LV26.5,13,15,14,520
Flittle,LV32,14,0,2,520
Flittle,LV31.5,14,0,4,520
Flittle,LV29.5,14,0,13,520
Flittle,LV31.5,14,1,2,520
Flittle,LV31,14,1,4,520
Flittle,LV29.5,14,1,11,520
Flittle,LV29,14,1,15,520
Flittle,LV31,14,2,2,520
Flittle,LV30.5,14,2,4,520
Flittle,LV29,14,2,13,520
Flittle,LV30,14,3,4,520
Flittle,LV29.5,14,4,6,520
Flittle,LV29.5,14,5,4,520
Flittle,LV29,14,5,8,520
Flittle,LV28.5,14,6,10,520
Flittle,LV28,14,6,14,520
Flittle,LV29.5,14,7,1,520
Flittle,LV29,14,8,3,520
Flittle,LV27.5,14,8,15,520
Flittle,LV28.5,14,9,5,520
Flittle,LV28,14,9,9,520
Flittle,LV27.5,14,9,13,520
Flittle,LV29,14,10,0,520
Flittle,LV28.5,14,11,2,520
Flittle,LV28,14,11,6,520
Flittle,LV27.5,14,11,10,520
Flittle,LV27,14,11,14,520
Flittle,LV28,14,13,3,520
Flittle,LV27.5,14,13,7,520
Flittle,LV27,14,13,11,520
Flittle,LV26.5,14,13,15,520
Flittle,LV28,14,15,0,520
Flittle,LV27.5,14,15,4,520
Flittle,LV27,14,15,8,520
Flittle,LV26.5,14,15,12,520
Flittle,LV31.5,15,0,2,520
Flittle,LV31,15,0,4,520
Flittle,LV29.5,15,0,11,520
Flittle,LV29,15,0,15,520
Flittle,LV31,15,1,2,520
Flittle,LV30.5,15,1,4,520
Flittle,LV29,15,1,13,520
Flittle,LV30.5,15,2,2,520
Flittle,LV30,15,2,4,520
Flittle,LV30,15,3,2,520
Flittle,LV29.5,15,4,4,520
Flittle,LV29,15,5,6,520
Flittle,LV28.5,15,5,10,520
Flittle,LV28,15,5,14,520
Flittle,LV29.5,15,6,1,520
Flittle,LV28.5,15,6,8,520
Flittle,LV28,15,6,12,520
Flittle,LV29,15,7,3,520
Flittle,LV28.5,15,8,5,520
Flittle,LV28,15,8,9,520
Flittle,LV27.5,15,8,13,520
Flittle,LV28,15,9,7,520
Flittle,LV27.5,15,9,11,520
Flittle,LV28.5,15,10,2,520
Flittle,LV28,15,11,4,520
Flittle,LV27.5,15,11,8,520
Flittle,LV27,15,11,12,520
Flittle,LV26.5,15,12,15,520
Flittle,LV27.5,15,13,5,520
Flittle,LV27,15,13,9,520
Flittle,LV28,15,14,0,520
Flittle,LV27.5,15,15,2,520
Flittle,LV27,15,15,6,520
Flittle,LV26.5,15,15,10,520
