Name,Level,IV_Attack,IV_Defense,IV_HP,CP
Squawkabilly Green Plumage,LV10,3,14,9,520
Squawkabilly Green Plumage,LV10.5,4,0,13,520
Squawkabilly Green Plumage,LV10.5,4,1,11,520
Squawkabilly Green Plumage,LV10.5,4,2,9,520
Squawkabilly Green Plumage,LV10.5,4,3,7,520
Squawkabilly Green Plumage,LV10.5,4,4,5,520
Squawkabilly Green Plumage,LV10.5,4,5,3,520
Squawkabilly Green Plumage,LV10.5,4,7,0,520
Squawkabilly Green Plumage,LV10,4,10,14,520
Squawkabilly Green Plumage,LV10,4,11,12,520
Squawkabilly Green Plumage,LV10,4,13,9,520
Squawkabilly Green Plumage,LV10,4,14,7,520
Squawkabilly Green Plumage,LV10,4,15,5,520
Squawkabilly Green Plumage,LV10.5,5,2,7,520
Squawkabilly Green Plumage,LV10.5,5,3,5,520
Squawkabilly Green Plumage,LV10.5,5,4,3,520
Squawkabilly Green Plumage,LV10.5,5,5,1,520
Squawkabilly Green Plumage,LV10,5,10,12,520
Squawkabilly Green Plumage,LV10,5,11,10,520
Squawkabilly Green Plumage,LV10,5,12,8,520
Squawkabilly Green Plumage,LV10,5,14,5,520
Squawkabilly Green Plumage,LV10,5,15,3,520
Squawkabilly Green Plumage,LV10.5,6,0,8,520
Squawkabilly Green Plumage,LV10.5,6,3,3,520
Squawkabilly Green Plumage,LV10.5,6,4,1,520
Squawkabilly Green Plumage,LV10,6,7,15,520
Squawkabilly Green Plumage,LV10,6,8,13,520
Squawkabilly Green Plumage,LV10,6,10,10,520
Squawkabilly Green Plumage,LV10,6,11,8,520
Squawkabilly Green Plumage,LV10,6,12,6,520
Squawkabilly Green Plumage,LV10,6,14,3,520
Squawkabilly Green Plumage,LV10,6,15,1,520
Squawkabilly Green Plumage,LV10.5,7,0,6,520
Squawkabilly Green Plumage,LV10.5,7,1,4,520
Squawkabilly Green Plumage,LV10.5,7,3,1,520
Squawkabilly Green Plumage,LV10,7,6,15,520
Squawkabilly Green Plumage,LV10,7,7,13,520
Squawkabilly Green Plumage,LV10,7,8,11,520
Squawkabilly Green Plumage,LV10,7,9,9,520
Squawkabilly Green Plumage,LV10,7,11,6,520
Squawkabilly Green Plumage,LV10,7,12,4,520
Squawkabilly Green Plumage,LV10,7,14,1,520
Squawkabilly Green Plumage,LV10.5,8,0,4,520
Squawkabilly Green Plumage,LV10.5,8,1,2,520
Squawkabilly Green Plumage,LV10,8,6,13,520
Squawkabilly Green Plumage,LV10,8,7,11,520
Squawkabilly Green Plumage,LV10,8,8,9,520
Squawkabilly Green Plumage,LV10,8,9,7,520
Squawkabilly Green Plumage,LV10,8,11,4,520
Squawkabilly Green Plumage,LV10,8,12,2,520
Squawkabilly Green Plumage,LV10.5,9,0,2,520
Squawkabilly Green Plumage,LV10.5,9,1,0,520
Squawkabilly Green Plumage,LV10,9,4,14,520
Squawkabilly Green Plumage,LV10,9,5,12,520
Squawkabilly Green Plumage,LV10,9,7,9,520
Squawkabilly Green Plumage,LV10,9,8,7,520
Squawkabilly Green Plumage,LV10,9,9,5,520
Squawkabilly Green Plumage,LV10,9,11,2,520
Squawkabilly Green Plumage,LV10,9,12,0,520
Squawkabilly Green Plumage,LV10.5,10,0,0,520
Squawkabilly Green Plumage,LV10,10,3,14,520
Squawkabilly Green Plumage,LV10,10,4,12,520
Squawkabilly Green Plumage,LV10,10,5,10,520
Squawkabilly Green Plumage,LV10,10,7,7,520
Squawkabilly Green Plumage,LV10,10,8,5,520
Squawkabilly Green Plumage,LV10,10,9,3,520
Squawkabilly Green Plumage,LV10,10,11,0,520
Squawkabilly Green Plumage,LV9.5,10,15,15,520
Squawkabilly Green Plumage,LV10,11,2,14,520
Squawkabilly Green Plumage,LV10,11,3,12,520
Squawkabilly Green Plumage,LV10,11,4,10,520
Squawkabilly Green Plumage,LV10,11,5,8,520
Squawkabilly Green Plumage,LV10,11,8,3,520
Squawkabilly Green Plumage,LV10,11,9,1,520
Squawkabilly Green Plumage,LV9.5,11,14,14,520
Squawkabilly Green Plumage,LV10,12,1,14,520
Squawkabilly Green Plumage,LV10,12,2,12,520
Squawkabilly Green Plumage,LV10,12,3,10,520
Squawkabilly Green Plumage,LV10,12,4,8,520
Squawkabilly Green Plumage,LV10,12,5,6,520
Squawkabilly Green Plumage,LV10,12,6,4,520
Squawkabilly Green Plumage,LV10,12,8,1,520
Squawkabilly Green Plumage,LV9.5,12,13,14,520
Squawkabilly Green Plumage,LV9.5,12,14,12,520
Squawkabilly Green Plumage,LV10,13,2,10,520
Squawkabilly Green Plumage,LV10,13,3,8,520
Squawkabilly Green Plumage,LV10,13,4,6,520
Squawkabilly Green Plumage,LV10,13,5,4,520
Squawkabilly Green Plumage,LV10,13,7,1,520
Squawkabilly Green Plumage,LV9.5,13,11,15,520
Squawkabilly Green Plumage,LV9.5,13,12,14,520
Squawkabilly Green Plumage,LV9.5,13,13,12,520
Squawkabilly Green Plumage,LV9.5,13,14,10,520
Squawkabilly Green Plumage,LV10,14,2,8,520
Squawkabilly Green Plumage,LV10,14,3,6,520
Squawkabilly Green Plumage,LV10,14,4,4,520
Squawkabilly Green Plumage,LV10,14,5,2,520
Squawkabilly Green Plumage,LV9.5,14,10,15,520
Squawkabilly Green Plumage,LV9.5,14,11,13,520
Squawkabilly Green Plumage,LV9.5,14,13,10,520
Squawkabilly Green Plumage,LV9.5,14,14,8,520
Squawkabilly Green Plumage,LV10,15,2,6,520
Squawkabilly Green Plumage,LV10,15,3,4,520
Squawkabilly Green Plumage,LV10,15,4,2,520
Squawkabilly Green Plumage,LV10,15,5,0,520
Squawkabilly Green Plumage,LV9.5,15,9,15,520
Squawkabilly Green Plumage,LV9.5,15,10,13,520
Squawkabilly Green Plumage,LV9.5,15,11,11,520
Squawkabilly Green Plumage,LV9.5,15,13,8,520
Squawkabilly Green Plumage,LV9.5,15,14,6,520
